Date,Tweet,Likes,Retweet,User,Location,Followers,Created_at,tokenized_text,no_stopwords
2021-08-31 10:50:05+00:00,"Tujuh tahun dibangun dengan biaya Rp513 miliar, Bendungan Kuningan akhirnya bisa diresmikan dan siap untuk digunakan. 

Bendungan dengan daya tampung 25,9 juta m3 ini akan menyuplai air secara berkelanjutan bagi 3.000 hektar sawah masyarakat di  Kuningan, Cirebon, hingga Brebes. https://t.co/COtsMnUAmM",4999,738,jokowi,Jakarta,16216150,2011-09-03 05:21:21+00:00,"['Tujuh', 'tahun', 'dibangun', 'dengan', 'biaya', 'Rp513', 'miliar', ',', 'Bendungan', 'Kuningan', 'akhirnya', 'bisa', 'diresmikan', 'dan', 'siap', 'untuk', 'digunakan', '.', 'Bendungan', 'dengan', 'daya', 'tampung', '25,9', 'juta', 'm3', 'ini', 'akan', 'menyuplai', 'air', 'secara', 'berkelanjutan', 'bagi', '3.000', 'hektar', 'sawah', 'masyarakat', 'di', 'Kuningan', ',', 'Cirebon', ',', 'hingga', 'Brebes', '.', 'https', ':', '//t.co/COtsMnUAmM']","Tujuh dibangun biaya Rp513 miliar, Bendungan Kuningan diresmikan digunakan. Bendungan daya tampung 25,9 juta m3 menyuplai air berkelanjutan 3.000 hektar sawah masyarakat Kuningan, Cirebon, Brebes. https://t.co/COtsMnUAmM"
2021-08-31 10:32:24+00:00,"Sekitar 2.000 pelajar dan santri berbagai sekolah dan pesantren di Kuningan, Jawa Barat hari ini menerima vaksinasi Covid-19 di Pondok Pesantren Miftahul Falah. 

Sembari meninjau kegiatan ini, saya sempat berbincang secara virtual dengan para santri di sejumlah pondok pesantren. https://t.co/45NRCrEpna",3306,366,jokowi,Jakarta,16216150,2011-09-03 05:21:21+00:00,"['Sekitar', '2.000', 'pelajar', 'dan', 'santri', 'berbagai', 'sekolah', 'dan', 'pesantren', 'di', 'Kuningan', ',', 'Jawa', 'Barat', 'hari', 'ini', 'menerima', 'vaksinasi', 'Covid-19', 'di', 'Pondok', 'Pesantren', 'Miftahul', 'Falah', '.', 'Sembari', 'meninjau', 'kegiatan', 'ini', ',', 'saya', 'sempat', 'berbincang', 'secara', 'virtual', 'dengan', 'para', 'santri', 'di', 'sejumlah', 'pondok', 'pesantren', '.', 'https', ':', '//t.co/45NRCrEpna']","Sekitar 2.000 pelajar santri sekolah pesantren Kuningan, Jawa Barat menerima vaksinasi Covid-19 Pondok Pesantren Miftahul Falah. Sembari meninjau kegiatan ini, berbincang virtual santri pondok pesantren. https://t.co/45NRCrEpna"
2021-08-31 06:50:23+00:00,"Vaksinasi diharapkan memberi perlindungan kepada para pelajar untuk mengikuti pembelajaran tatap muka yang rencananya awal September ini.

Karena itulah, vaksinasi bagi pelajar dan santri ini dilakukan secara besar-besaran, terutama di daerah yang penyebaran Covid-nya tinggi. https://t.co/S5WXl9BcCQ",1349,159,jokowi,Jakarta,16216150,2011-09-03 05:21:21+00:00,"['Vaksinasi', 'diharapkan', 'memberi', 'perlindungan', 'kepada', 'para', 'pelajar', 'untuk', 'mengikuti', 'pembelajaran', 'tatap', 'muka', 'yang', 'rencananya', 'awal', 'September', 'ini', '.', 'Karena', 'itulah', ',', 'vaksinasi', 'bagi', 'pelajar', 'dan', 'santri', 'ini', 'dilakukan', 'secara', 'besar-besaran', ',', 'terutama', 'di', 'daerah', 'yang', 'penyebaran', 'Covid-nya', 'tinggi', '.', 'https', ':', '//t.co/S5WXl9BcCQ']","Vaksinasi diharapkan perlindungan pelajar mengikuti pembelajaran tatap muka rencananya September ini. Karena itulah, vaksinasi pelajar santri besar-besaran, daerah penyebaran Covid-nya tinggi. https://t.co/S5WXl9BcCQ"
2021-08-31 06:50:22+00:00,"Apakah para pelajar sudah ingin belajar tatap muka di sekolah?

“Mauuuu,” para pelajar dan santri yang siang ini menunggu giliran divaksinasi Covid-19 di SMAN 1 Beber, Cirebon, menjawab riuh dan serentak. https://t.co/nYrhU0wBGv",2646,338,jokowi,Jakarta,16216150,2011-09-03 05:21:21+00:00,"['Apakah', 'para', 'pelajar', 'sudah', 'ingin', 'belajar', 'tatap', 'muka', 'di', 'sekolah', '?', '“', 'Mauuuu', ',', '”', 'para', 'pelajar', 'dan', 'santri', 'yang', 'siang', 'ini', 'menunggu', 'giliran', 'divaksinasi', 'Covid-19', 'di', 'SMAN', '1', 'Beber', ',', 'Cirebon', ',', 'menjawab', 'riuh', 'dan', 'serentak', '.', 'https', ':', '//t.co/nYrhU0wBGv']","Apakah pelajar belajar tatap muka sekolah? “Mauuuu,” pelajar santri siang menunggu giliran divaksinasi Covid-19 SMAN 1 Beber, Cirebon, riuh serentak. https://t.co/nYrhU0wBGv"
2021-08-31 04:27:11+00:00,"Berbincang di teras rumah dengan seorang warga Kampung Pengampaan, Cirebon pagi ini, saya mengingatkan setiap orang untuk terus menjalankan protokol kesehatan. 

Vaksinasi Covid-19 tengah digelar dari pintu ke pintu di kampung Pengampaan untuk 500 warga oleh tim dari BIN. https://t.co/nUfzdtWaXN",9007,997,jokowi,Jakarta,16216150,2011-09-03 05:21:21+00:00,"['Berbincang', 'di', 'teras', 'rumah', 'dengan', 'seorang', 'warga', 'Kampung', 'Pengampaan', ',', 'Cirebon', 'pagi', 'ini', ',', 'saya', 'mengingatkan', 'setiap', 'orang', 'untuk', 'terus', 'menjalankan', 'protokol', 'kesehatan', '.', 'Vaksinasi', 'Covid-19', 'tengah', 'digelar', 'dari', 'pintu', 'ke', 'pintu', 'di', 'kampung', 'Pengampaan', 'untuk', '500', 'warga', 'oleh', 'tim', 'dari', 'BIN', '.', 'https', ':', '//t.co/nUfzdtWaXN']","Berbincang teras rumah warga Kampung Pengampaan, Cirebon pagi ini, orang menjalankan protokol kesehatan. Vaksinasi Covid-19 digelar pintu pintu kampung Pengampaan 500 warga tim BIN. https://t.co/nUfzdtWaXN"
2021-08-31 01:08:34+00:00,"Selamat pagi. Hari ini saya ke Cirebon dan Kuningan, Jawa Barat, untuk kunjungan sehari. 

Saya hendak melihat langsung pelaksanaan vaksinasi massal di dua daerah itu. Sore harinya, saya akan meresmikan Bendungan Kuningan. https://t.co/zvU9bPcKlO",6459,693,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Selamat', 'pagi', '.', 'Hari', 'ini', 'saya', 'ke', 'Cirebon', 'dan', 'Kuningan', ',', 'Jawa', 'Barat', ',', 'untuk', 'kunjungan', 'sehari', '.', 'Saya', 'hendak', 'melihat', 'langsung', 'pelaksanaan', 'vaksinasi', 'massal', 'di', 'dua', 'daerah', 'itu', '.', 'Sore', 'harinya', ',', 'saya', 'akan', 'meresmikan', 'Bendungan', 'Kuningan', '.', 'https', ':', '//t.co/zvU9bPcKlO']","Selamat pagi. Hari Cirebon Kuningan, Jawa Barat, kunjungan sehari. Saya langsung pelaksanaan vaksinasi massal daerah itu. Sore harinya, meresmikan Bendungan Kuningan. https://t.co/zvU9bPcKlO"
2021-08-30 14:48:01+00:00,"Sepekan terakhir, situasi pandemi Covid-19 di Tanah Air mengalami tren perbaikan berkat kerja keras semua pihak serta rida Allah SWT. Karena itulah, terkait kebijakan PPKM yang telah berjalan, pemerintah melakukan penyesuaian di berbagai wilayah.

https://t.co/I15GgHS0CV",3909,471,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Sepekan', 'terakhir', ',', 'situasi', 'pandemi', 'Covid-19', 'di', 'Tanah', 'Air', 'mengalami', 'tren', 'perbaikan', 'berkat', 'kerja', 'keras', 'semua', 'pihak', 'serta', 'rida', 'Allah', 'SWT', '.', 'Karena', 'itulah', ',', 'terkait', 'kebijakan', 'PPKM', 'yang', 'telah', 'berjalan', ',', 'pemerintah', 'melakukan', 'penyesuaian', 'di', 'berbagai', 'wilayah', '.', 'https', ':', '//t.co/I15GgHS0CV']","Sepekan terakhir, situasi pandemi Covid-19 Tanah Air mengalami tren perbaikan berkat kerja keras rida Allah SWT. Karena itulah, terkait kebijakan PPKM berjalan, pemerintah penyesuaian wilayah. https://t.co/I15GgHS0CV"
2021-08-30 01:16:16+00:00,"Jalan tol Trans Jawa membentang lebih 1.000 km, dari Pelabuhan Merak di Banten sampai Pelabuhan Ketapang di Jawa Timur.

Jalan tol ini kian memudahkan mobilitas orang dan barang, menurunkan biaya logistik, dan terhubung ke titik-titik pertumbuhan ekonomi baru Pulau Jawa. https://t.co/yRvgQwfOYp",10687,1861,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Jalan', 'tol', 'Trans', 'Jawa', 'membentang', 'lebih', '1.000', 'km', ',', 'dari', 'Pelabuhan', 'Merak', 'di', 'Banten', 'sampai', 'Pelabuhan', 'Ketapang', 'di', 'Jawa', 'Timur', '.', 'Jalan', 'tol', 'ini', 'kian', 'memudahkan', 'mobilitas', 'orang', 'dan', 'barang', ',', 'menurunkan', 'biaya', 'logistik', ',', 'dan', 'terhubung', 'ke', 'titik-titik', 'pertumbuhan', 'ekonomi', 'baru', 'Pulau', 'Jawa', '.', 'https', ':', '//t.co/yRvgQwfOYp']","Jalan tol Trans Jawa membentang 1.000 km, Pelabuhan Merak Banten Pelabuhan Ketapang Jawa Timur. Jalan tol kian memudahkan mobilitas orang barang, menurunkan biaya logistik, terhubung titik-titik pertumbuhan ekonomi Pulau Jawa. https://t.co/yRvgQwfOYp"
2021-08-28 10:54:54+00:00,"Kegiatan Vaksinasi Kolaborasi Kebangsaan di area Kebun Raya Bogor, hari ini diikuti 1.250 pelajar usia 12 - 18 tahun. 

Kegiatan yang sama digelar wilayah Jawa Barat dan Banten. Saya sempat berbincang dengan peserta vaksinasi di Kota Cirebon, Tasikmalaya, Cilegon, dan Kab. Garut. https://t.co/fuPYiA12NC",3398,419,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Kegiatan', 'Vaksinasi', 'Kolaborasi', 'Kebangsaan', 'di', 'area', 'Kebun', 'Raya', 'Bogor', ',', 'hari', 'ini', 'diikuti', '1.250', 'pelajar', 'usia', '12', '-', '18', 'tahun', '.', 'Kegiatan', 'yang', 'sama', 'digelar', 'wilayah', 'Jawa', 'Barat', 'dan', 'Banten', '.', 'Saya', 'sempat', 'berbincang', 'dengan', 'peserta', 'vaksinasi', 'di', 'Kota', 'Cirebon', ',', 'Tasikmalaya', ',', 'Cilegon', ',', 'dan', 'Kab', '.', 'Garut', '.', 'https', ':', '//t.co/fuPYiA12NC']","Kegiatan Vaksinasi Kolaborasi Kebangsaan area Kebun Raya Bogor, diikuti 1.250 pelajar usia 12 - 18 tahun. Kegiatan digelar wilayah Jawa Barat Banten. Saya berbincang peserta vaksinasi Kota Cirebon, Tasikmalaya, Cilegon, Kab. Garut. https://t.co/fuPYiA12NC"
2021-08-28 09:01:50+00:00,"Medali ketiga untuk Indonesia dari Paralimpiade Tokyo datang dari cabang paratenis meja. David Jacobs, pemain paratenis meja kelas 10 mempersembahkan medali perunggu, siang ini. 

Selamat kepada David Jacobs. https://t.co/0O25A0LvBs",5285,715,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Medali', 'ketiga', 'untuk', 'Indonesia', 'dari', 'Paralimpiade', 'Tokyo', 'datang', 'dari', 'cabang', 'paratenis', 'meja', '.', 'David', 'Jacobs', ',', 'pemain', 'paratenis', 'meja', 'kelas', '10', 'mempersembahkan', 'medali', 'perunggu', ',', 'siang', 'ini', '.', 'Selamat', 'kepada', 'David', 'Jacobs', '.', 'https', ':', '//t.co/0O25A0LvBs']","Medali ketiga Indonesia Paralimpiade Tokyo cabang paratenis meja. David Jacobs, pemain paratenis meja kelas 10 mempersembahkan medali perunggu, siang ini. Selamat David Jacobs. https://t.co/0O25A0LvBs"
2021-08-27 12:23:15+00:00,"Indonesia menambah satu medali dari Paralimpiade Tokyo 2020, Jumat sore ini. 

Saptoyogo Purnomo, atlet yang berlaga di nomor lari 100 meter T37 putra, berhasil meraih medali perunggu dengan catatan waktu 11,31 detik.

Selamat kepada Saptoyogo Purnomo. https://t.co/iOaRCXmbo1",9064,1164,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Indonesia', 'menambah', 'satu', 'medali', 'dari', 'Paralimpiade', 'Tokyo', '2020', ',', 'Jumat', 'sore', 'ini', '.', 'Saptoyogo', 'Purnomo', ',', 'atlet', 'yang', 'berlaga', 'di', 'nomor', 'lari', '100', 'meter', 'T37', 'putra', ',', 'berhasil', 'meraih', 'medali', 'perunggu', 'dengan', 'catatan', 'waktu', '11,31', 'detik', '.', 'Selamat', 'kepada', 'Saptoyogo', 'Purnomo', '.', 'https', ':', '//t.co/iOaRCXmbo1']","Indonesia menambah medali Paralimpiade Tokyo 2020, Jumat sore ini. Saptoyogo Purnomo, atlet berlaga nomor lari 100 meter T37 putra, berhasil meraih medali perunggu catatan 11,31 detik. Selamat Saptoyogo Purnomo. https://t.co/iOaRCXmbo1"
2021-08-26 08:15:43+00:00,"Saya membuka Sarasehan 100 Ekonom Indonesia melalui konferensi video siang ini. 

Dalam situasi pandemi, pemerintah membutuhkan dukungan pemikiran dan gagasan dari berbagai pihak, terutama para ekonom, untuk meningkatkan kembali pertumbuhan ekonomi di Indonesia. https://t.co/89x9KlF66C",4664,519,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Saya', 'membuka', 'Sarasehan', '100', 'Ekonom', 'Indonesia', 'melalui', 'konferensi', 'video', 'siang', 'ini', '.', 'Dalam', 'situasi', 'pandemi', ',', 'pemerintah', 'membutuhkan', 'dukungan', 'pemikiran', 'dan', 'gagasan', 'dari', 'berbagai', 'pihak', ',', 'terutama', 'para', 'ekonom', ',', 'untuk', 'meningkatkan', 'kembali', 'pertumbuhan', 'ekonomi', 'di', 'Indonesia', '.', 'https', ':', '//t.co/89x9KlF66C']","Saya membuka Sarasehan 100 Ekonom Indonesia konferensi video siang ini. Dalam situasi pandemi, pemerintah membutuhkan dukungan pemikiran gagasan pihak, ekonom, meningkatkan pertumbuhan ekonomi Indonesia. https://t.co/89x9KlF66C"
2021-08-26 07:11:12+00:00,"Kabar baik datang dari ajang Paralimpiade Tokyo 2020, siang ini. Atlet angkat berat Ni Nengah Widiasih meraih medali pertama untuk Indonesia, dengan merebut medali perak di kelas 41 kg putri.

Selamat kepada Ni Nengah Widiasih. https://t.co/D8y99mMDEO",11797,1730,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Kabar', 'baik', 'datang', 'dari', 'ajang', 'Paralimpiade', 'Tokyo', '2020', ',', 'siang', 'ini', '.', 'Atlet', 'angkat', 'berat', 'Ni', 'Nengah', 'Widiasih', 'meraih', 'medali', 'pertama', 'untuk', 'Indonesia', ',', 'dengan', 'merebut', 'medali', 'perak', 'di', 'kelas', '41', 'kg', 'putri', '.', 'Selamat', 'kepada', 'Ni', 'Nengah', 'Widiasih', '.', 'https', ':', '//t.co/D8y99mMDEO']","Kabar ajang Paralimpiade Tokyo 2020, siang ini. Atlet angkat berat Ni Nengah Widiasih meraih medali Indonesia, merebut medali perak kelas 41 kg putri. Selamat Ni Nengah Widiasih. https://t.co/D8y99mMDEO"
2021-08-25 10:07:13+00:00,Selamat bekerja Bapak Sahbirin Noor dan Bapak Muhiddin sebagai Gubernur dan Wakil Gubernur Kalimantan Selatan terpilih masa jabatan tahun 2021-2024. https://t.co/SAesndzqBp,4972,437,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Selamat', 'bekerja', 'Bapak', 'Sahbirin', 'Noor', 'dan', 'Bapak', 'Muhiddin', 'sebagai', 'Gubernur', 'dan', 'Wakil', 'Gubernur', 'Kalimantan', 'Selatan', 'terpilih', 'masa', 'jabatan', 'tahun', '2021-2024.', 'https', ':', '//t.co/SAesndzqBp']",Selamat Bapak Sahbirin Noor Bapak Muhiddin Gubernur Wakil Gubernur Kalimantan Selatan terpilih jabatan 2021-2024. https://t.co/SAesndzqBp
2021-08-24 12:23:30+00:00,"Jalan Tol Balikpapan-Samarinda yang panjangnya 97,27 km kini beroperasi penuh setelah dua seksi terakhir di 
Ruas Balikpapan-Samboja saya resmikan siang tadi.

Kita ingin pembangunan infrastruktur tidak terpusat di Pulau Jawa atau Sumatra saja, tapi merata ke pulau-pulau lain. https://t.co/EABSLeuAYV",4876,717,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Jalan', 'Tol', 'Balikpapan-Samarinda', 'yang', 'panjangnya', '97,27', 'km', 'kini', 'beroperasi', 'penuh', 'setelah', 'dua', 'seksi', 'terakhir', 'di', 'Ruas', 'Balikpapan-Samboja', 'saya', 'resmikan', 'siang', 'tadi', '.', 'Kita', 'ingin', 'pembangunan', 'infrastruktur', 'tidak', 'terpusat', 'di', 'Pulau', 'Jawa', 'atau', 'Sumatra', 'saja', ',', 'tapi', 'merata', 'ke', 'pulau-pulau', 'lain', '.', 'https', ':', '//t.co/EABSLeuAYV']","Jalan Tol Balikpapan-Samarinda panjangnya 97,27 km beroperasi penuh seksi Ruas Balikpapan-Samboja resmikan siang tadi. Kita pembangunan infrastruktur terpusat Pulau Jawa Sumatra saja, merata pulau-pulau lain. https://t.co/EABSLeuAYV"
2021-08-24 12:18:09+00:00,"Bersama Menteri Pertahanan dan Menteri PUPR siang tadi, saya menjajal Jalan Tol Balikpapan-Samarinda dan berhenti di KM 14 persis di sodetan akses jalan menuju rencana ibu kota negara.

Untuk membangun ibu kota baru yang paling penting adalah infrastruktur menuju ke sana. https://t.co/oybYFQQsVd",3331,482,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Bersama', 'Menteri', 'Pertahanan', 'dan', 'Menteri', 'PUPR', 'siang', 'tadi', ',', 'saya', 'menjajal', 'Jalan', 'Tol', 'Balikpapan-Samarinda', 'dan', 'berhenti', 'di', 'KM', '14', 'persis', 'di', 'sodetan', 'akses', 'jalan', 'menuju', 'rencana', 'ibu', 'kota', 'negara', '.', 'Untuk', 'membangun', 'ibu', 'kota', 'baru', 'yang', 'paling', 'penting', 'adalah', 'infrastruktur', 'menuju', 'ke', 'sana', '.', 'https', ':', '//t.co/oybYFQQsVd']","Bersama Menteri Pertahanan Menteri PUPR siang tadi, menjajal Jalan Tol Balikpapan-Samarinda berhenti KM 14 persis sodetan akses jalan rencana kota negara. Untuk membangun kota infrastruktur sana. https://t.co/oybYFQQsVd"
2021-08-24 12:15:50+00:00,"Suasana pelaksanaan vaksinasi Covid-19 yang diikuti lebih seribu pelajar di SMPN 22 Samarinda, Kalimantan Timur, pagi tadi. 

Selain di Samarinda, sembilan kabupaten/kota di Provinsi Kalimantan Timur juga secara bersamaan melakukan kegiatan vaksinasi bagi masyarakat. https://t.co/uODJxPiZpk",2803,332,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Suasana', 'pelaksanaan', 'vaksinasi', 'Covid-19', 'yang', 'diikuti', 'lebih', 'seribu', 'pelajar', 'di', 'SMPN', '22', 'Samarinda', ',', 'Kalimantan', 'Timur', ',', 'pagi', 'tadi', '.', 'Selain', 'di', 'Samarinda', ',', 'sembilan', 'kabupaten/kota', 'di', 'Provinsi', 'Kalimantan', 'Timur', 'juga', 'secara', 'bersamaan', 'melakukan', 'kegiatan', 'vaksinasi', 'bagi', 'masyarakat', '.', 'https', ':', '//t.co/uODJxPiZpk']","Suasana pelaksanaan vaksinasi Covid-19 diikuti seribu pelajar SMPN 22 Samarinda, Kalimantan Timur, pagi tadi. Selain Samarinda, sembilan kabupaten/kota Provinsi Kalimantan Timur bersamaan kegiatan vaksinasi masyarakat. https://t.co/uODJxPiZpk"
2021-08-24 01:52:08+00:00,"Selamat pagi. Hari ini saya ke Provinsi Kalimantan Timur untuk beberapa agenda kunjungan. Selain meninjau pelaksanaan vaksinasi massal bagi pelajar dan masyarakat umum, saya akan meresmikan sekaligus menjajal jalan tol Balikpapan-Samarinda ruas Balikpapan-Samboja. https://t.co/vUL38U7XwE",8447,829,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Selamat', 'pagi', '.', 'Hari', 'ini', 'saya', 'ke', 'Provinsi', 'Kalimantan', 'Timur', 'untuk', 'beberapa', 'agenda', 'kunjungan', '.', 'Selain', 'meninjau', 'pelaksanaan', 'vaksinasi', 'massal', 'bagi', 'pelajar', 'dan', 'masyarakat', 'umum', ',', 'saya', 'akan', 'meresmikan', 'sekaligus', 'menjajal', 'jalan', 'tol', 'Balikpapan-Samarinda', 'ruas', 'Balikpapan-Samboja', '.', 'https', ':', '//t.co/vUL38U7XwE']","Selamat pagi. Hari Provinsi Kalimantan Timur agenda kunjungan. Selain meninjau pelaksanaan vaksinasi massal pelajar masyarakat umum, meresmikan menjajal jalan tol Balikpapan-Samarinda ruas Balikpapan-Samboja. https://t.co/vUL38U7XwE"
2021-08-23 13:32:08+00:00,"Seiring dengan meningkatnya disiplin masyarakat terhadap protokol kesehatan, kemampuan tes dan pelacakan, serta cakupan vaksinasi, pemerintah memutuskan untuk menurunkan level PPKM di sejumlah daerah pada tanggal 24 hingga 30 Agustus 2021.

https://t.co/nxrMRUpcFH",3803,505,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Seiring', 'dengan', 'meningkatnya', 'disiplin', 'masyarakat', 'terhadap', 'protokol', 'kesehatan', ',', 'kemampuan', 'tes', 'dan', 'pelacakan', ',', 'serta', 'cakupan', 'vaksinasi', ',', 'pemerintah', 'memutuskan', 'untuk', 'menurunkan', 'level', 'PPKM', 'di', 'sejumlah', 'daerah', 'pada', 'tanggal', '24', 'hingga', '30', 'Agustus', '2021.', 'https', ':', '//t.co/nxrMRUpcFH']","Seiring meningkatnya disiplin masyarakat protokol kesehatan, kemampuan tes pelacakan, cakupan vaksinasi, pemerintah memutuskan menurunkan level PPKM daerah tanggal 24 30 Agustus 2021. https://t.co/nxrMRUpcFH"
2021-08-23 04:41:34+00:00,"Dari Gerbang Tol Cakung, pagi ini, saya meresmikan selesainya pembangunan jalan tol Pulo Gebang-Kelapa Gading, Jakarta yang panjangnya 9,3 km

Jalan tol Pulo Gebang-Kelapa Gading adalah satu dari enam ruas jalan tol dalam kota Jakarta yang direncanakan sepanjang 69,78 km. https://t.co/EV612vGBCO",5042,748,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Dari', 'Gerbang', 'Tol', 'Cakung', ',', 'pagi', 'ini', ',', 'saya', 'meresmikan', 'selesainya', 'pembangunan', 'jalan', 'tol', 'Pulo', 'Gebang-Kelapa', 'Gading', ',', 'Jakarta', 'yang', 'panjangnya', '9,3', 'km', 'Jalan', 'tol', 'Pulo', 'Gebang-Kelapa', 'Gading', 'adalah', 'satu', 'dari', 'enam', 'ruas', 'jalan', 'tol', 'dalam', 'kota', 'Jakarta', 'yang', 'direncanakan', 'sepanjang', '69,78', 'km', '.', 'https', ':', '//t.co/EV612vGBCO']","Dari Gerbang Tol Cakung, pagi ini, meresmikan selesainya pembangunan jalan tol Pulo Gebang-Kelapa Gading, Jakarta panjangnya 9,3 km Jalan tol Pulo Gebang-Kelapa Gading enam ruas jalan tol kota Jakarta direncanakan 69,78 km. https://t.co/EV612vGBCO"
2021-08-23 01:02:24+00:00,"Pandemi belum berakhir. Para dokter, perawat, dan tenaga kesehatan lain masih berjaga di garda terdepan. 

Dengan bermasker, menjaga jarak, menghindari kerumunan, kita melindungi diri dan orang lain, sekaligus membantu mengurangi beban para dokter, perawat, dan tenaga kesehatan. https://t.co/Dh4Hgrq2eP",5571,817,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Pandemi', 'belum', 'berakhir', '.', 'Para', 'dokter', ',', 'perawat', ',', 'dan', 'tenaga', 'kesehatan', 'lain', 'masih', 'berjaga', 'di', 'garda', 'terdepan', '.', 'Dengan', 'bermasker', ',', 'menjaga', 'jarak', ',', 'menghindari', 'kerumunan', ',', 'kita', 'melindungi', 'diri', 'dan', 'orang', 'lain', ',', 'sekaligus', 'membantu', 'mengurangi', 'beban', 'para', 'dokter', ',', 'perawat', ',', 'dan', 'tenaga', 'kesehatan', '.', 'https', ':', '//t.co/Dh4Hgrq2eP']","Pandemi berakhir. Para dokter, perawat, tenaga kesehatan berjaga garda terdepan. Dengan bermasker, menjaga jarak, menghindari kerumunan, melindungi orang lain, membantu mengurangi beban dokter, perawat, tenaga kesehatan. https://t.co/Dh4Hgrq2eP"
2021-08-21 13:53:46+00:00,"Warmest congratulations Your Excellency Ismail Sabri Yaakob @IsmailSabri60 on your appointment as the 9th Prime Minister of Malaysia. 

Ready to continue working together to strengthen Indonesia-Malaysia bilateral relations",4261,607,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Warmest', 'congratulations', 'Your', 'Excellency', 'Ismail', 'Sabri', 'Yaakob', '@', 'IsmailSabri60', 'on', 'your', 'appointment', 'as', 'the', '9th', 'Prime', 'Minister', 'of', 'Malaysia', '.', 'Ready', 'to', 'continue', 'working', 'together', 'to', 'strengthen', 'Indonesia-Malaysia', 'bilateral', 'relations']",Warmest congratulations Your Excellency Ismail Sabri Yaakob @IsmailSabri60 on your appointment as the 9th Prime Minister of Malaysia. Ready to continue working together to strengthen Indonesia-Malaysia bilateral relations
2021-08-21 08:06:53+00:00,"Para penerbang Garuda Flight dan Nusantara Flight yang saya temui dua hari lalu di Pangkalan TNI AU Iswahjudi, Magetan inilah, yang melakukan atraksi flypass dan terbang membawa bendera raksasa Merah Putih di atas Istana Merdeka pada Upacara HUT Proklamasi, 17 Agustus 2021 lalu. https://t.co/shUmPAxGZ1",6329,920,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Para', 'penerbang', 'Garuda', 'Flight', 'dan', 'Nusantara', 'Flight', 'yang', 'saya', 'temui', 'dua', 'hari', 'lalu', 'di', 'Pangkalan', 'TNI', 'AU', 'Iswahjudi', ',', 'Magetan', 'inilah', ',', 'yang', 'melakukan', 'atraksi', 'flypass', 'dan', 'terbang', 'membawa', 'bendera', 'raksasa', 'Merah', 'Putih', 'di', 'atas', 'Istana', 'Merdeka', 'pada', 'Upacara', 'HUT', 'Proklamasi', ',', '17', 'Agustus', '2021', 'lalu', '.', 'https', ':', '//t.co/shUmPAxGZ1']","Para penerbang Garuda Flight Nusantara Flight temui Pangkalan TNI AU Iswahjudi, Magetan inilah, atraksi flypass terbang membawa bendera raksasa Merah Putih Istana Merdeka Upacara HUT Proklamasi, 17 Agustus 2021 lalu. https://t.co/shUmPAxGZ1"
2021-08-20 01:51:29+00:00,"Pemerintah juga masih berusaha untuk mendapatkan tambahan pasokan vaksin lagi sampai mencapai total 430 juta dosis. 

Jumlah vaksin sebanyak itu kita upayakan untuk melakukan vaksinasi bagi lebih dari 200 juta rakyat sampai akhir tahun ini, dua dosis untuk setiap orang.",1943,235,jokowi,Jakarta,16217080,2011-09-03 05:21:21+00:00,"['Pemerintah', 'juga', 'masih', 'berusaha', 'untuk', 'mendapatkan', 'tambahan', 'pasokan', 'vaksin', 'lagi', 'sampai', 'mencapai', 'total', '430', 'juta', 'dosis', '.', 'Jumlah', 'vaksin', 'sebanyak', 'itu', 'kita', 'upayakan', 'untuk', 'melakukan', 'vaksinasi', 'bagi', 'lebih', 'dari', '200', 'juta', 'rakyat', 'sampai', 'akhir', 'tahun', 'ini', ',', 'dua', 'dosis', 'untuk', 'setiap', 'orang', '.']","Pemerintah berusaha tambahan pasokan vaksin mencapai total 430 juta dosis. Jumlah vaksin upayakan vaksinasi 200 juta rakyat ini, dosis orang."
